,player_name,value,follower,shots_total,shots_on,goals_total,goals_assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_success,penalty_missed,games_appearences,games_lineups,substitutes_in,substitutes_out,substitutes_bench,age,height,weight,rating
401,S. Haller,36.0,123480,2.1128,0.9513,0.4425,0.2102,19.4137,1.2611,5.8075,0.4646,0.0774,0.3982,21.25,10.3761,1.9027,0.9403,1.8252,1.781,0.0996,0.0,0.0,0.0111,0.0,0.0774,0.0,1.1726,0.9845,0.1881,0.2655,0.2655,26.0,190.0,82.0,5.181818181818182
402,S. Longstaff,17.5,57331,0.6124,0.175,0.1604,0.0292,15.4272,0.3937,7.9323,0.9041,0.1604,0.5978,4.3015,2.1435,0.5104,0.2916,0.7291,0.4666,0.1021,0.0,0.0146,0.0146,0.0,0.0,0.0,1.2103,0.9915,0.2187,0.3791,0.3937,23.0,181.0,65.0,5.111111111111111
403,S. ManÃ©,120.0,7300802,2.6085,1.1949,0.5385,0.1599,27.2046,1.5567,6.4961,1.0939,0.0505,0.446,12.9165,5.9744,3.5342,2.1289,1.8092,1.3043,0.1178,0.0,0.0084,0.0505,0.0,0.0,0.0084,1.0939,1.0518,0.0421,0.4291,0.0926,28.0,175.0,69.0,5.538461538461538
404,S. McTominay,22.5,1324103,1.2458,0.3757,0.1384,0.0198,41.4277,0.613,18.1728,1.4633,0.2373,1.6611,7.2573,3.9945,1.4831,1.0085,2.3532,1.5029,0.1582,0.0,0.0,0.0198,0.0,0.0,0.0,1.4633,0.9887,0.4746,0.17800000000000002,1.0481,24.0,193.0,88.0,5.5
405,S. Milinkovic-Savic,64.0,470134,2.6927,0.8976,0.2537,0.1463,41.9024,1.7268,6.5756,0.8195,0.1561,1.0732,12.8195,6.0683,2.478,1.5317,1.4732,2.0780000000000003,0.2829,0.0,0.0098,0.0293,0.0293,0.0,0.0098,1.1512,1.0439,0.1073,0.3024,0.1463,25.0,191.0,76.0,7.0
406,S. ReguilÃ³n,20.0,1071771,1.6024,0.3505,0.0,0.3505,88.5829,3.0045,16.4747,3.2048,0.5008,3.0045,11.1668,6.1092,4.4567,2.8543,3.5053,3.7556,0.2003,0.0,0.0,0.0,0.0,0.0,0.0,1.1017,1.0516,0.0501,0.2003,0.7011,24.0,178.0,68.0,4.666666666666667
407,S. Roberto,40.0,7464820,0.3462,0.1324,0.0305,0.1731,60.9307,0.9266,8.1967,0.8044,0.1426,1.4052,7.1479,4.1136,1.6597,1.0590000000000002,1.3644,0.8451,0.1833,0.0,0.0204,0.0102,0.0102,0.0,0.0,1.2219,0.9775,0.2444,0.2138,0.3462,28.0,178.0,68.0,6.3
408,S. Savic,25.5,300512,0.24,0.0706,0.0141,0.0282,31.1212,0.113,10.9715,0.5507,0.3812,1.5532,4.8291,2.7393,0.1271,0.113,0.3954,0.8896,0.2259,0.0424,0.0,0.0,0.0141,0.0,0.0,1.0731,1.0167,0.0565,0.0424,0.3248,29.0,187.0,81.0,6.2727272727272725
409,S. Sensi,24.0,470669,1.8977,0.495,0.1444,0.1238,46.1634,2.0421,10.5198,0.8251,0.165,1.4645,7.5083,4.1254,1.5677,1.0107,2.5165,1.217,0.2682,0.0,0.0,0.0619,0.0,0.0,0.0,1.3614,1.0107,0.3507,0.5157,0.7838,25.0,168.0,62.0,6.0
410,S. Serdar,20.0,56937,1.807,0.6324,0.1807,0.0151,20.1024,0.8734,7.9657,1.5961,0.1958,1.2046,11.3838,5.4811,3.5085,2.1232,1.5659999999999998,1.8672,0.1656,0.0151,0.0151,0.0,0.0,0.0,0.0,1.2799,0.9788,0.3012,0.4066,0.4066,23.0,184.0,75.0,7.0
411,S. Tonali,31.5,182918,0.2579,0.0679,0.0814,0.0679,9.1341,0.6515,0.9908,0.3257,0.1764,0.2986,0.0,0.0,0.5293,0.4207,0.6922,0.3122,0.285,0.0,0.0,0.0,0.0136,0.0,0.0,1.0451,1.0043,0.0407,0.1357,0.095,20.0,173.0,0.0,1.1666666666666667
412,S. Umtiti,32.0,6622992,0.2126,0.0911,0.0152,0.0152,62.6823,0.0759,11.1634,0.3797,0.3038,1.5948,5.4526,3.4933,0.4708,0.3797,1.0632,1.0936,0.243,0.0152,0.0,0.0,0.0,0.0,0.0,1.0632,0.9872,0.0759,0.0304,0.5468,27.0,182.0,75.0,5.5
413,S. de Vrij,48.0,554634,0.494,0.1738,0.1006,0.0549,46.6612,0.2287,7.2997,0.5214,0.5397,1.5825,3.5035,2.1679,0.2378,0.2104,0.3293,0.5763,0.1006,0.0,0.0,0.0,0.0366,0.0,0.0,1.0245,1.0154,0.0091,0.0732,0.1921,28.0,189.0,78.0,5.25
414,S. Ã‘Ã­guez,72.0,1268307,1.5175,0.4367,0.1332,0.0444,37.4195,0.6662,6.6696,1.3695,0.2147,1.4657,10.9409,5.6999,1.8802,1.1696,0.8883,1.6508,0.2517,0.0,0.0,0.0074,0.0148,0.0,0.0074,1.0363,0.9919,0.0444,0.0592,0.0518,26.0,184.0,76.0,6.666666666666668
415,Suso,17.5,1026005,2.6259,1.0115,0.1751,0.214,34.9154,2.6065,7.6055,0.3112,0.0195,0.4766,8.3641,4.1626,3.3554,2.1008,2.1008,0.8559,0.1362,0.0097,0.0097,0.0,0.0,0.0,0.0,1.1379,1.0115,0.1264,0.389,0.2334,27.0,177.0,70.0,6.0
416,T. Abraham,40.0,1691131,2.9816,1.3973,0.5391,0.121,12.2016,0.8582,6.1943,0.3191,0.154,0.187,12.5206,5.2921,1.7274,0.9022,1.3863,0.8912,0.055,0.0,0.0,0.033,0.0,0.077,0.011000000000000001,1.2433,0.9902,0.2531,0.4181,0.2861,23.0,190.0,80.0,5.6
417,T. Alderweireld,24.0,2109843,0.5292,0.1207,0.0093,0.0279,53.4912,0.2693,7.8087,0.9935,0.7149,0.7149,5.3389,2.7577,0.1021,0.065,0.1021,0.4643,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0306,1.0121,0.0186,0.0464,0.13,31.0,187.0,90.0,5.833333333333332
418,T. Alexander-Arnold,99.0,4360128,1.0225,0.2604,0.0579,0.2894,46.2236,1.8424,5.3632,1.6784,0.2026,1.4662,6.5786,3.1349,1.3504,0.6752,0.2315,0.6173,0.1447,0.0,0.0,0.0,0.0,0.0,0.0,1.0804,0.9935,0.0868,0.1929,0.3858,22.0,175.0,69.0,4.307692307692308
419,T. Almada,18.0,156517,2.0028,0.8384,0.326,0.0932,35.0722,2.1425,7.4988,0.8384,0.0,0.326,4.1453,2.0494,4.1453,2.748,1.5836,1.0247,0.0932,0.0,0.0,0.0466,0.0,0.0466,0.0,1.7699,0.7918,0.9781,0.4192,1.0713,19.0,171.0,63.0,7.0
420,T. Bakayoko,25.5,1136691,1.3459999999999999,0.2868,0.0552,0.0662,44.3182,0.8164,11.4188,2.03,0.2207,1.7873,13.1289,7.2705,2.7582,1.8866,2.2617,1.8314,0.2096,0.0221,0.011000000000000001,0.0,0.0,0.0,0.0,1.1805,1.015,0.1655,0.1434,0.3089,26.0,185.0,77.0,6.538461538461537
421,T. Cantwell,20.0,116879,1.1164,0.3843,0.1647,0.0732,25.4392,1.0066,5.6369,1.0798,0.0549,0.604,9.7731,4.612,2.2511,1.3177,1.9217,0.7138,0.183,0.0,0.0,0.0,0.0183,0.0,0.0,1.2628,1.0249,0.2379,0.5857,0.6589,22.0,177.0,70.0,3.0
422,T. Castagne,16.0,38180,0.7729,0.327,0.1189,0.0892,35.9096,1.0256,8.4126,1.1742,0.1784,1.1742,7.61,3.8644,1.412,0.7432,0.5945,1.0107,0.1635,0.0,0.0,0.0149,0.0,0.0,0.0,1.2188,0.9661,0.2527,0.1635,0.981,25.0,185.0,80.0,4.9
423,T. Davies,16.0,122000,0.8595,0.2407,0.0688,0.0516,30.9782,0.4985,12.4119,1.4269,0.1547,1.2378,11.6039,5.0885,1.4612,1.0143,1.7535,1.6847,0.3266,0.0,0.0,0.0,0.0,0.0,0.0,1.4612,0.9627,0.4985,0.3094,1.0315,22.0,180.0,70.0,6.2
424,T. Delaney,17.5,146261,1.2469,0.3457,0.0741,0.1358,41.1975,0.6667,6.962999999999999,1.1481,0.2346,1.9136,11.0864,6.2222,0.5556,0.2963,1.5309,2.0741,0.2593,0.0,0.0,0.0,0.0,0.0,0.0,1.1235,1.0494,0.0741,0.2593,0.1975,29.0,182.0,71.0,5.4444444444444455
425,T. Hazard,32.0,702956,2.2679,0.8273,0.3212,0.3017,28.723000000000003,2.2679,5.3631,0.7105,0.0195,0.7203,9.5386,4.2145,3.3483,1.7715,1.5865,0.8955,0.0584,0.0,0.0,0.0097,0.0097,0.0876,0.0292,1.1193,1.0317,0.0876,0.3601,0.0973,27.0,174.0,69.0,6.375
426,T. HernÃ¡ndez,32.0,1804339,1.0376,0.3507,0.1023,0.0877,40.83,0.9645,8.6804,1.2275,0.19,1.3152,8.6073,4.8224,3.5949,1.8705,2.3966,1.1545,0.2338,0.0146,0.0146,0.0292,0.0146,0.0,0.0,1.0959999999999999,0.9791,0.1169,0.0585,0.6284,23.0,184.0,81.0,6.125
427,T. Kehrer,28.0,417950,0.5128,0.2307,0.0641,0.0128,46.2248,0.282,9.1142,1.0896,0.3333,1.1665,7.9092,4.7686,0.5256,0.3846,0.7307,1.1024,0.1538,0.0,0.0,0.0128,0.0385,0.0,0.0,1.1537,0.9742,0.1795,0.1154,0.3846,24.0,186.0,76.0,4.307692307692308
428,T. Kroos,48.0,24579903,1.5045,0.5142,0.1047,0.2095,73.8145,2.5805,8.8459,1.0665,0.0571,0.7046,6.1036,3.5803,0.857,0.6856,1.6854,0.857,0.0952,0.0,0.0,0.0286,0.0,0.0,0.0,1.1046,1.0284,0.0762,0.2571,0.1619,30.0,183.0,76.0,6.416666666666668
429,T. Lemar,24.0,953000,1.3992,0.4477,0.0979,0.1959,35.5254,1.735,9.0667,0.5597,0.055999999999999994,0.7975,9.2766,4.4214,3.498,2.0708,1.3992,0.6716,0.1119,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,1.4552,1.0354,0.4198,0.5877,0.5177,25.0,171.0,63.0,4.666666666666667
430,T. Meunier,24.0,1155895,0.5398,0.2571,0.1414,0.1285,34.6915,0.8612,8.7789,1.054,0.1414,0.9126,4.3702,2.3522,0.8612,0.5013,0.1799,1.2211,0.1928,0.0,0.0,0.0129,0.0129,0.0,0.0,1.2082,0.9897,0.2185,0.2185,0.6298,29.0,190.0,82.0,4.230769230769232
431,T. Mings,22.5,202396,0.3217,0.2011,0.0804,0.0201,35.0292,0.2614,6.8369,0.563,1.3272,1.1462,5.7511,3.6799,0.5027,0.4625,0.4826,0.7038,0.2413,0.0201,0.0,0.0,0.0603,0.0,0.0,1.1261,1.0456,0.0804,0.1005,0.36200000000000004,27.0,196.0,77.0,3.888888888888889
432,T. MÃ¼ller,25.5,7411472,1.0586,0.4058,0.1941,0.1985,18.7235,1.1291,4.349,0.494,0.1411,0.397,4.3005,2.0907,0.5116,0.2823,0.4146,0.5249,0.15,0.0088,0.0088,0.0,0.0044,0.0044,0.0,1.1909,1.0145,0.1764,0.3132,0.2646,28.842105263157894,185.26315789473685,55.26315789473684,4.789473684210527
433,T. NdombÃ©lÃ©,52.0,453044,0.9740000000000001,0.4545,0.1299,0.2597,47.5325,1.2987,16.2987,2.3377,0.1948,1.2987,10.4545,6.1039,5.0,3.7662,2.2727,1.3636,0.1948,0.0,0.0,0.0,0.0,0.0,0.0,1.7532,1.1039,0.6494,0.8442,0.9091,24.0,181.0,76.0,7.0
434,T. Werner,64.0,823676,3.5539,1.63,0.6502,0.2405,19.2928,1.2114,6.0568,0.3563,0.0178,0.2049,5.558,2.1199,2.681,1.2292,1.0065,0.7304,0.0623,0.0,0.0,0.0267,0.0,0.0713,0.0356,1.1312,1.0243,0.1069,0.4008,0.1603,24.0,180.0,75.0,6.636363636363638
435,Talisca,16.0,722000,3.7598,1.4131,0.5047,0.1766,25.7633,1.0598,4.0121,0.1514,0.0,0.4794,12.4653,5.728,2.5989999999999998,1.2617,2.4224,1.9177,0.2019,0.0,0.0,0.0505,0.0,0.0,0.0,1.186,1.0093,0.1766,0.32799999999999996,0.2019,26.0,191.0,80.0,4.666666666666667
436,Thiago AlcÃ¢ntara,48.0,5049274,1.1022,0.3858,0.1323,0.1323,79.9184,1.4769,8.8174,1.8076,0.0882,2.0831,9.1039,5.2574,2.8877,2.2815,1.0801,1.5319999999999998,0.2425,0.0,0.0,0.022000000000000002,0.011000000000000001,0.0,0.0,1.2014,0.9699,0.2315,0.2315,0.2755,29.0,174.0,70.0,6.9
437,Thomas Partey,40.0,7411513,1.245,0.2755,0.1123,0.0816,48.2396,0.847,9.3377,1.5002,0.1633,1.8369,8.857999999999999,5.1739999999999995,1.9696,1.6634,1.0817,1.4185,0.2959,0.0102,0.0,0.0,0.0102,0.0,0.0,1.2756,1.0103,0.2653,0.3062,0.3776,27.0,185.0,77.0,7.090909090909091
438,U. NÃºÃ±ez,16.0,40610,0.8116,0.1671,0.0239,0.0358,40.8879,0.5013,9.9893,0.7996,0.4654,1.6708,5.9912,3.5207,0.7161,0.5609,0.6445,1.2770000000000001,0.3461,0.0119,0.0,0.0,0.0,0.0,0.0,1.1457,1.0144,0.1313,0.2148,0.8235,23.72727272727273,180.1818181818182,75.63636363636364,6.363636363636362
439,V. LindelÃ¶f,28.0,1737260,0.1644,0.028999999999999998,0.028999999999999998,0.0193,46.1844,0.1838,10.03,0.8705,0.4836,0.9092,5.6485,3.3175,0.2611,0.2321,0.3289,0.6577,0.087,0.0,0.0,0.0,0.0,0.0,0.0,1.0446,0.9962,0.0484,0.0387,0.2611,26.0,187.0,80.0,6.384615384615384
440,V. Osimhen,27.0,172591,1.8531,0.7114,0.5129,0.0827,5.6916,0.5295,5.8736,0.1324,0.0331,0.2482,1.5222,0.546,0.9596,0.3144,0.8604,1.2905,0.0993,0.0,0.0,0.0496,0.0,0.0331,0.0165,1.2905,0.9762,0.3144,0.1655,0.5295,22.0,185.0,78.0,4.25
441,V. Rongier,16.0,170526,1.8926,0.4423,0.0617,0.1234,51.2137,1.7383,5.2253,2.2732,0.1646,1.4195,7.159,3.4252,1.6869,1.2549,0.8640000000000001,1.584,0.0823,0.0,0.0,0.0,0.0,0.0103,0.0309,1.1212,1.0183,0.1029,0.2571,0.1337,26.0,172.0,66.0,4.1
442,V. van Dijk,80.0,9310129,0.9251,0.342,0.1011,0.0389,68.1281,0.2565,7.2761,0.8318,0.3576,1.166,8.1701,5.9546,0.171,0.1166,0.6996,0.4509,0.0622,0.0,0.0,0.0,0.0233,0.0,0.0,1.0028,0.995,0.0078,0.0078,0.0389,29.0,193.0,92.0,5.133333333333334
443,VinÃ­cius,45.0,10037679,3.6215,1.4311,0.2336,0.3213,26.0806,2.2488,13.493,1.0514,0.0584,0.3797,8.09,4.118,6.5129,3.5923,1.9568,1.1974,0.1752,0.0,0.0,0.0584,0.0,0.0,0.0,1.6647,0.9638,0.7009,0.5549,1.0806,20.0,176.0,73.0,6.2857142857142865
444,W. Barrios,16.0,820996,0.311,0.0444,0.0444,0.0,42.085,0.2962,7.3449,1.6141,0.4146,2.0732,8.6776,4.9756,1.2735,0.8737,2.1324,1.5549,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,1.0366,1.0218,0.0148,0.1037,0.0296,27.0,178.0,74.0,6.0
445,W. Ben Yedder,40.0,427450,2.4212,1.3961,0.6932,0.1855,19.2815,1.4742,6.4239,0.3807,0.0,0.2929,6.7851,2.5286,1.9233,1.1520000000000001,0.8201,0.6834,0.1074,0.0098,0.0,0.0195,0.0,0.0683,0.0,1.2301,1.0056,0.2245,0.4003,0.4296,30.0,170.0,68.0,7.0
446,W. JosÃ©,24.0,117844,2.6354,1.0051,0.4903,0.1103,19.8456,1.2258,5.369,0.1226,0.0858,0.0858,7.2567,3.04,0.9071,0.5516,1.2626,1.14,0.1716,0.0,0.0123,0.0,0.0123,0.0981,0.0368,1.2748,1.0664,0.2084,0.5026,0.2574,29.0,189.0,93.0,6.142857142857142
447,W. McKennie,20.0,152427,1.1418,0.3216,0.0643,0.0965,28.4336,0.7879999999999999,8.1055,0.8684,0.3377,1.9299,10.2284,4.9534,1.4957,0.7559,0.6915,1.8977,0.2573,0.0,0.0,0.0161,0.0161,0.0,0.0,1.3831,0.981,0.4021,0.3538,0.5146,22.0,185.0,84.0,7.0
448,W. Ndidi,36.0,529117,1.2701,0.22,0.05,0.05,42.6543,0.5701,6.2106,3.8404,0.25,2.1702,15.6216,8.7809,1.2401,0.9101,0.7401,1.5102,0.19,0.02,0.0,0.01,0.01,0.0,0.0,1.0701,1.0001,0.07,0.1,0.1,24.0,183.0,74.0,7.125
449,W. Saliba,22.5,224448,0.1808,0.0603,0.0,0.0,35.6433,0.0904,10.0331,1.3257,0.4218,1.7475,3.7662,2.4104,0.7532,0.6629,0.5122,0.5122,0.0603,0.0,0.0,0.0,0.1205,0.0,0.0,1.0847,0.9641,0.1205,0.0603,0.6026,19.0,0.0,0.0,4.0
450,W. Weghorst,21.5,48391,2.6578,1.2209,0.5635,0.16899999999999998,16.9328,1.1176,3.6345,0.4038,0.0751,0.16899999999999998,7.6822,3.6251,0.8171,0.4132,1.2397,1.1082,0.1784,0.0094,0.0,0.0282,0.0094,0.0939,0.0094,1.0331,1.0049,0.0282,0.1221,0.0282,28.0,197.0,84.0,6.0
451,W. Zaha,44.0,1028085,2.028,0.7120000000000001,0.2373,0.1187,21.4995,1.4779,4.2611,1.1758,0.0216,0.3452,18.3819,8.4358,7.0011,4.0453,3.0097,1.4671,0.205,0.0108,0.0,0.1187,0.0,0.0,0.0,1.0248,0.9924,0.0324,0.0647,0.0324,28.0,180.0,66.0,3.888888888888889
452,Wesley,24.0,57900,0.4836,0.2579,0.3761,0.0107,4.1156,0.2042,2.3641,0.1397,0.0215,0.043,0.9994,0.4298,0.3224,0.1612,0.2794,0.5803,0.1612,0.0,0.0107,0.0,0.0,0.0,0.0107,1.2143,1.0531,0.1612,0.5158,0.3116,23.07692307692308,188.23076923076923,86.76923076923076,1.6153846153846154
453,Willian,22.5,8983450,2.5585,0.9794,0.2798,0.2798,38.4769,3.0082,8.6548,0.7695,0.03,0.5297,8.1551,4.2874,4.0676,2.8383,1.669,0.6396,0.08,0.0,0.0,0.05,0.0,0.05,0.0,1.4591,1.0294,0.4297,0.5397,0.5197,32.0,175.0,77.0,6.153846153846153
454,Y. Atal,20.0,1955121,1.3472,0.5672,0.1654,0.0236,28.5984,0.78,5.6251,1.5835,0.2127,1.8435,12.2193,6.3578,7.3505,3.4507,2.0326,1.4417,0.3782,0.0,0.0,0.0945,0.0236,0.0,0.0236,1.229,0.9927,0.2364,0.1418,0.3782,24.0,176.0,64.0,3.333333333333333
455,Y. Carrasco,22.5,797767,2.6060000000000003,0.8687,0.2044,0.3066,22.6878,1.6863,20.3373,0.0,0.0,0.4088,11.5994,5.4165,5.8763,3.2703,1.1753,1.022,0.2044,0.0,0.0,0.0,0.0,0.0,0.0,1.7885,0.8687,0.9198,0.6643,1.2775,27.0,180.0,71.0,4.857142857142857
456,Y. Mina,20.0,3339896,0.8766,0.308,0.0711,0.0474,46.6951,0.2843,14.5226,1.4925,0.5686,0.995,9.5475,5.9228,0.1895,0.1421,0.5686,0.9476,0.1895,0.0,0.0,0.0237,0.0,0.0,0.0,1.1846,1.0187,0.1658,0.0948,0.5449,26.0,195.0,94.0,6.125
457,Y. Poulsen,24.0,109000,2.0141,0.7524,0.3357,0.2662,16.8654,1.2038,7.4314,0.3936,0.0695,0.301,14.2609,6.678999999999999,1.9562,0.9259999999999999,1.8636,1.7595,0.1042,0.0,0.0,0.0463,0.0,0.0116,0.0,1.4006,0.9492,0.4514,0.2894,0.5788,26.0,192.0,84.0,6.545454545454546
458,Y. Tielemans,44.0,282254,1.6978,0.6011,0.1476,0.1371,38.4372,1.1705,6.6013,1.0018,0.1371,0.9807,9.691,4.9141,1.508,0.8858,1.4341,1.2232,0.1582,0.0,0.0,0.0,0.0,0.0105,0.0,1.2022,1.0334,0.1687,0.3058,0.2636,23.0,176.0,72.0,4.384615384615385
