,player_name,position,age,height,weight,rating,value,follower,shots_on,goals_total,goals_assists,passes_key,tackles_blocks,tackles_interceptions,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,games_played
77,R. Dias,3.0,23.0,187.0,70.0,5.6,30.5,316192,0.0524635,0.04716800000000001,0.0141504,0.09906830000000001,0.0861401,0.21741230000000003,0.9495414,0.04951760000000001,0.1497258,0.28509880000000004,0.051283300000000004,0.0020504000000000004,0.0,113.6
78,R. Gosens,3.0,26.0,183.0,76.0,6.222222222222222,20.0,66299,0.12174180000000001,0.09492560000000001,0.06571360000000001,0.3111069,0.0349034,0.3205614,1.1556723,0.202903,0.2824892,0.2443937,0.028565800000000002,0.0,0.0,73.4111
79,R. Guerreiro,3.0,27.0,170.0,71.0,5.8181818181818175,28.0,684951,0.21680500000000003,0.13373200000000002,0.0752544,0.5265217,0.010904400000000002,0.30523,0.7465919999999999,0.4284464,0.18169340000000003,0.0981163,0.018174000000000003,0.0,0.0,64.1222
80,R. James,3.0,21.0,183.0,82.0,6.2857142857142865,22.5,574586,0.10052470000000001,0.0428264,0.0514024,0.5501882,0.0819228,0.22717500000000002,1.8354225,0.4549595,0.3239865,0.2532244,0.029800700000000006,0.0,0.0,62.5667
81,R. Pereira,3.0,27.0,175.0,70.0,6.333333333333332,32.0,683382,0.072158,0.0467392,0.0701088,0.3558912,0.054172500000000005,0.3961,2.5315347,0.6781528,0.3216332,0.3250117,0.0270746,0.0,0.0,68.8222
82,R. Varane,3.0,27.0,191.0,81.0,6.583333333333332,64.0,13905800,0.0321732,0.023691200000000003,0.009487200000000001,0.0555418,0.086443,0.25935230000000004,0.9073941,0.0848022,0.0782181,0.1070402,0.0164731,0.0,0.0020504000000000004,113.2
83,S. Roberto,3.0,28.0,178.0,68.0,6.3,40.0,7464820,0.0438244,0.016348,0.0927816,0.3067046,0.0332258,0.3273883,1.2464207999999999,0.3504959,0.31790520000000005,0.1969083,0.0427089,0.0,0.004753200000000001,98.2111
84,S. Savic,3.0,29.0,187.0,81.0,6.2727272727272725,25.5,300512,0.0233686,0.0075576,0.0151152,0.037403000000000006,0.0888196,0.3618956,0.8300079,0.037403000000000006,0.0921282,0.2072768,0.0526347,0.009879200000000001,0.0,70.8222
85,S. Umtiti,3.0,27.0,182.0,75.0,5.5,32.0,6622992,0.030154100000000003,0.0081472,0.0081472,0.0251229,0.07076210000000001,0.37156510000000004,1.0584093,0.1256807,0.2477023,0.2547855,0.056619,0.0035416,0.0,65.8444
86,S. de Vrij,3.0,28.0,189.0,78.0,5.25,48.0,554634,0.057527800000000004,0.0539216,0.029426400000000002,0.0756997,0.1257501,0.3687225,0.6568737,0.06964240000000001,0.0767269,0.1342779,0.0234398,0.0,0.0,109.3222
87,T. Alderweireld,3.0,31.0,187.0,90.0,5.833333333333332,24.0,2109843,0.0399517,0.0049848,0.014954400000000001,0.0891383,0.16657170000000002,0.16657170000000002,0.8355830999999999,0.021515000000000003,0.0237893,0.1081819,0.03029,0.0,0.0,107.7
88,T. Alexander-Arnold,3.0,22.0,175.0,69.0,4.307692307692308,99.0,4360128,0.08622550000000001,0.0310344,0.15511840000000002,0.6098344,0.047205800000000006,0.3416246,0.9499049999999999,0.22349120000000003,0.05393950000000001,0.1438542,0.0337151,0.0,0.0,103.6667
89,T. Castagne,3.0,25.0,185.0,80.0,4.9,16.0,38180,0.10823700000000001,0.0637304,0.047811200000000005,0.33947360000000004,0.041567200000000006,0.2735886,1.1709737999999998,0.2459992,0.13851850000000002,0.2354931,0.038095500000000004,0.0,0.0,67.2778
90,T. HernÃ¡ndez,3.0,23.0,184.0,81.0,6.125,32.0,1804339,0.11608170000000001,0.0548328,0.047007200000000006,0.3192164,0.044270000000000004,0.3064183,1.4611265999999998,0.6191024,0.5583845000000001,0.2689752,0.05447540000000001,0.0034018000000000004,0.0034018000000000004,68.4333
91,T. Kehrer,3.0,24.0,186.0,76.0,4.307692307692308,28.0,417950,0.0763617,0.0343576,0.006860800000000001,0.093342,0.0776589,0.27179450000000005,1.4448858,0.12730260000000002,0.17025310000000002,0.2568592,0.0358354,0.0,0.0,78.0111
92,T. Meunier,3.0,29.0,190.0,82.0,4.230769230769232,24.0,1155895,0.0851001,0.07579040000000001,0.068876,0.2850572,0.0329462,0.2126358,0.7127165999999999,0.1659303,0.0419167,0.28451630000000006,0.0449224,0.0,0.0,77.8
93,V. LindelÃ¶f,3.0,26.0,187.0,80.0,6.384615384615384,28.0,1737260,0.009599,0.015544,0.010344800000000001,0.0608378,0.1126788,0.21184360000000002,1.0052328,0.07682510000000001,0.07663370000000001,0.1532441,0.020271,0.0,0.0,103.3889
94,V. van Dijk,3.0,29.0,193.0,92.0,5.133333333333334,80.0,9310129,0.11320200000000001,0.0541896,0.020850399999999998,0.0849015,0.0833208,0.271678,1.8041831999999998,0.0385946,0.1630068,0.1050597,0.0144926,0.0,0.0,128.6444
