aq,cr,cv,dt,hv,lv,ncv,ov,rf,name
277817,-3.125,-1150,20190802,36200.0,35550.0,35650,36200.0,5,삼성증권
205410,0.546448,200,20190801,37200.0,36000.0,36800,36500.0,2,삼성증권
194622,-1.2145748,-450,20190731,37300.0,36350.0,36600,37300.0,5,삼성증권
127886,0.1351351,50,20190730,37250.0,36500.0,37050,37000.0,2,삼성증권
407004,-2.6315789,-1000,20190729,38150.0,36600.0,37000,37800.0,5,삼성증권
189824,-1.0416666,-400,20190726,38700.0,37800.0,38000,38700.0,5,삼성증권
186842,-0.389105,-150,20190725,38700.0,37750.0,38400,38700.0,5,삼성증권
199316,-1.9083969,-750,20190724,39400.0,38450.0,38550,39100.0,5,삼성증권
245778,1.5503875,600,20190723,39350.0,38550.0,39300,38700.0,2,삼성증권
197485,-0.5141388,-200,20190722,38850.0,38300.0,38700,38550.0,5,삼성증권
319673,3.3200531,1250,20190719,38900.0,37750.0,38900,37750.0,2,삼성증권
255577,-1.8252933,-700,20190718,38400.0,37400.0,37650,38050.0,5,삼성증권
207502,0.3926701,150,20190717,38350.0,37250.0,38350,38000.0,2,삼성증권
234993,1.93,1000,20191210,52900.0,51200.0,52900,51700.0,2,휠라코리아
326204,-2.443609,-1300,20191209,53300.0,51700.0,51900,53200.0,5,휠라코리아
230584,0.9487666,500,20191206,53300.0,52600.0,53200,53100.0,2,휠라코리아
342285,1.3461538,700,20191205,53300.0,52000.0,52700,52100.0,2,휠라코리아
234367,0.5802707,300,20191204,52600.0,51300.0,52000,51500.0,2,휠라코리아
189799,-0.3853564,-200,20191203,52300.0,51300.0,51700,51800.0,5,휠라코리아
298801,0.5813953,300,20191202,52200.0,51100.0,51900,52000.0,2,휠라코리아
305744,-0.7692307,-400,20191129,52500.0,51000.0,51600,52400.0,5,휠라코리아
304668,1.1673151,600,20191128,52100.0,51100.0,52000,51400.0,2,휠라코리아
508572,1.1811023,600,20191127,52300.0,50700.0,51400,51000.0,2,휠라코리아
772378,0.3952569,200,20191126,51300.0,50400.0,50800,51000.0,2,휠라코리아
1040483,-3.065134,-1600,20191125,52600.0,49700.0,50600,52200.0,5,휠라코리아
616229,0.0,0,20191122,53300.0,51600.0,52200,51600.0,3,휠라코리아
1082792,-4.2201834,-2300,20191121,54300.0,51200.0,52200,53600.0,5,휠라코리아
1082627,-5.7093425,-3300,20191120,57900.0,54300.0,54500,57900.0,5,휠라코리아
306639,-0.8576329,-500,20191119,58400.0,57500.0,57800,58000.0,5,휠라코리아
390213,-1.1864406,-700,20191118,59400.0,57500.0,58300,59400.0,5,휠라코리아
414265,-1.3377926,-800,20191115,60300.0,58000.0,59000,59800.0,5,휠라코리아
486279,1.1844331,700,20191114,60600.0,58600.0,59800,59200.0,2,휠라코리아
906553,4.0492957,2300,20191113,59400.0,57000.0,59100,57000.0,2,휠라코리아
2383004,-4.5378151,-2700,20191112,62300.0,56100.0,56800,61900.0,5,휠라코리아
626322,-4.1867954,-2600,20191111,62700.0,59500.0,59500,61700.0,5,휠라코리아
362501,0.9756097,600,20191108,62700.0,61300.0,62100,61900.0,2,휠라코리아
418223,-1.7571884,-1100,20191107,63000.0,61300.0,61500,62300.0,5,휠라코리아
705511,3.9867109,2400,20191106,63100.0,59000.0,62600,60300.0,2,휠라코리아
512346,-1.7944535,-1100,20191105,62200.0,59600.0,60200,61800.0,5,휠라코리아
733603,0.6568144,400,20191104,63200.0,60700.0,61300,61100.0,2,휠라코리아
1104388,5.7291666,3300,20191101,61000.0,58100.0,60900,58700.0,2,휠라코리아
1246298,0.173913,100,20191031,61200.0,57500.0,57600,58200.0,2,휠라코리아
307373,0.174216,100,20191030,58200.0,56300.0,57500,58000.0,2,휠라코리아
219177,0.525394,300,20191029,58000.0,57100.0,57400,57500.0,2,휠라코리아
155862,-0.3490401,-200,20191028,58000.0,57000.0,57100,57800.0,5,휠라코리아
208198,-1.0362694,-600,20191025,58400.0,57100.0,57300,57400.0,5,휠라코리아
338906,-0.5154639,-300,20191024,58500.0,56700.0,57900,58300.0,5,휠라코리아
285502,-0.1715265,-100,20191023,59400.0,57700.0,58200,58300.0,5,휠라코리아
395250,1.2152777,700,20191022,58700.0,56500.0,58300,58100.0,2,휠라코리아
305548,-1.8739352,-1100,20191021,59600.0,57300.0,57600,59500.0,5,휠라코리아
778342,0.8591065,500,20191018,60400.0,58600.0,58700,58900.0,2,휠라코리아
716264,3.5587188,2000,20191017,58300.0,56400.0,58200,56900.0,2,휠라코리아
424410,1.8115942,1000,20191016,56300.0,54900.0,56200,55500.0,2,휠라코리아
907538,-5.9625212,-3500,20191015,58500.0,54800.0,55200,58500.0,5,휠라코리아
341741,1.0327022,600,20191014,60400.0,58100.0,58700,59000.0,2,휠라코리아
451303,1.3961605,800,20191011,58700.0,57400.0,58100,57800.0,2,휠라코리아
491858,-1.2068965,-700,20191010,58000.0,56700.0,57300,57500.0,5,휠라코리아
576193,2.4734982,1400,20191008,58000.0,56100.0,58000,56400.0,2,휠라코리아
464968,2.1660649,1200,20191007,56900.0,55400.0,56600,55800.0,2,휠라코리아
1324639,-4.4827586,-2600,20191004,59100.0,54300.0,55400,58100.0,5,휠라코리아
567843,-1.1925042,-700,20191002,60300.0,57700.0,58000,59100.0,5,휠라코리아
824730,1.3816925,800,20191001,61300.0,58400.0,58700,58500.0,2,휠라코리아
663824,3.2085561,1800,20190930,58500.0,55900.0,57900,56000.0,2,휠라코리아
1209832,-3.1088082,-1800,20190927,57800.0,54500.0,56100,57700.0,5,휠라코리아
928246,-4.9261083,-3000,20190926,61700.0,57700.0,57900,61400.0,5,휠라코리아
432096,0.661157,400,20190925,62100.0,60300.0,60900,60600.0,2,휠라코리아
676042,-2.5764895,-1600,20190924,62500.0,60300.0,60500,62300.0,5,휠라코리아
1005652,-1.1146496,-700,20190923,65400.0,61700.0,62100,62700.0,5,휠라코리아
723920,4.6666666,2800,20190920,63000.0,60400.0,62800,60600.0,2,휠라코리아
616885,-1.1532125,-700,20190919,61900.0,59700.0,60000,61300.0,5,휠라코리아
1013463,2.3608768,1400,20190918,61000.0,58400.0,60700,59300.0,2,휠라코리아
800855,-1.0016694,-600,20190917,59900.0,58200.0,59300,59800.0,5,휠라코리아
962711,5.4577464,3100,20190916,60300.0,56800.0,59900,57000.0,2,휠라코리아
592349,0.1763668,100,20190911,57200.0,56000.0,56800,56900.0,2,휠라코리아
673468,1.9784172,1100,20190910,57300.0,55600.0,56700,55600.0,2,휠라코리아
473423,-1.4184397,-800,20190909,57000.0,55600.0,55600,56400.0,5,휠라코리아
496764,-2.2530329,-1300,20190906,58000.0,55600.0,56400,57700.0,5,휠라코리아
545552,-0.6884681,-400,20190905,58900.0,57500.0,57700,58300.0,5,휠라코리아
403111,0.1724137,100,20190904,58100.0,57000.0,58100,57800.0,2,휠라코리아
581285,1.7543859,1000,20190903,58000.0,56600.0,58000,56900.0,2,휠라코리아
354458,-0.3496503,-200,20190902,57600.0,55600.0,57000,56300.0,5,휠라코리아
537973,-1.208981,-700,20190830,59100.0,56700.0,57200,59000.0,5,휠라코리아
642955,1.0471204,600,20190829,59100.0,57000.0,57900,57800.0,2,휠라코리아
1063248,-0.347826,-200,20190828,59300.0,57000.0,57300,58200.0,5,휠라코리아
1400285,9.9426386,5200,20190827,57500.0,52700.0,57500,52800.0,2,휠라코리아
856511,-4.9090909,-2700,20190826,54300.0,52000.0,52300,53600.0,5,휠라코리아
1536202,0.9174311,500,20190823,56000.0,53900.0,55000,54000.0,2,휠라코리아
2021176,3.0245746,1600,20190822,54900.0,50800.0,54500,52600.0,2,휠라코리아
1562087,-4.1666666,-2300,20190821,54900.0,52400.0,52900,54900.0,5,휠라코리아
1354648,1.4705882,800,20190820,55600.0,54000.0,55200,54500.0,2,휠라코리아
2049829,-7.9526226,-4700,20190819,59200.0,53200.0,54400,59100.0,5,휠라코리아
844495,-1.6638935,-1000,20190816,60700.0,57800.0,59100,59400.0,5,휠라코리아
2705269,-7.6804915,-5000,20190814,66800.0,59700.0,60100,66300.0,5,휠라코리아
1604872,0.3081664,200,20190813,71000.0,63500.0,65100,65000.0,2,휠라코리아
536742,0.9331259,600,20190812,66200.0,63500.0,64900,65100.0,2,휠라코리아
390319,1.1006289,700,20190809,65300.0,63600.0,64300,64200.0,2,휠라코리아
637313,1.9230769,1200,20190808,65200.0,61300.0,63600,62400.0,2,휠라코리아
318099,-0.16,-100,20190807,63900.0,62100.0,62400,62700.0,5,휠라코리아
402448,-1.8838304,-1200,20190806,65400.0,60100.0,62500,62000.0,5,휠라코리아
324886,-2.1505376,-1400,20190805,66000.0,63500.0,63700,64500.0,5,휠라코리아
850939,-3.125,-2100,20190802,67500.0,64900.0,65100,66500.0,5,휠라코리아
504223,-0.4444444,-300,20190801,68900.0,62500.0,67200,66200.0,5,휠라코리아
420153,0.7462686,500,20190731,69600.0,66200.0,67500,67900.0,2,휠라코리아
338154,3.7151702,2400,20190730,67300.0,64300.0,67000,64700.0,2,휠라코리아
209103,-3.003003,-2000,20190729,67000.0,64000.0,64600,66700.0,5,휠라코리아
334864,-1.4792899,-1000,20190726,67900.0,65200.0,66600,67700.0,5,휠라코리아
502824,-0.2949852,-200,20190725,69600.0,66200.0,67600,68000.0,5,휠라코리아
385683,-1.7391304,-1200,20190724,70100.0,67100.0,67800,69100.0,5,휠라코리아
545874,-1.7094017,-1200,20190723,70500.0,68400.0,69000,70200.0,5,휠라코리아
421132,0.7173601,500,20190722,71200.0,69600.0,70200,69800.0,2,휠라코리아
504911,-0.286123,-200,20190719,70500.0,68500.0,69700,69400.0,5,휠라코리아
359234,2.1929824,1500,20190718,70500.0,68600.0,69900,68900.0,2,휠라코리아
333235,-1.7241379,-1200,20190717,70500.0,68200.0,68400,69600.0,5,휠라코리아
153660,0.87,700,20191210,81900.0,80200.0,81400,80700.0,2,호텔신라
146698,-0.7380073,-600,20191209,81500.0,80400.0,80700,80900.0,5,호텔신라
155352,0.8684863,700,20191206,81500.0,80400.0,81300,80800.0,2,호텔신라
212031,-1.4669926,-1200,20191205,82500.0,80200.0,80600,82000.0,5,호텔신라
242139,-2.2700119,-1900,20191204,83300.0,81600.0,81800,83000.0,5,호텔신라
191873,0.2395209,200,20191203,84100.0,82000.0,83700,82500.0,2,호텔신라
272031,-1.416765,-1200,20191202,85300.0,83200.0,83500,84800.0,5,호텔신라
435628,0.4744958,400,20191129,85400.0,83300.0,84700,84900.0,2,호텔신라
621988,2.3058252,1900,20191128,84600.0,81600.0,84300,82000.0,2,호텔신라
244994,0.4878048,400,20191127,83200.0,82200.0,82400,82700.0,2,호텔신라
219527,0.7371007,600,20191126,82500.0,81500.0,82000,81500.0,2,호텔신라
214868,1.75,1400,20191125,82500.0,81300.0,81400,81400.0,2,호텔신라
126652,0.8827238,700,20191122,80000.0,78700.0,80000,79500.0,2,호텔신라
354420,-2.5798525,-2100,20191121,81600.0,78700.0,79300,81500.0,5,호텔신라
195535,-0.367197,-300,20191120,82200.0,80700.0,81400,81700.0,5,호텔신라
224995,-1.8028846,-1500,20191119,83000.0,81500.0,81700,82900.0,5,호텔신라
168055,0.2409638,200,20191118,83800.0,82400.0,83200,83300.0,2,호텔신라
289747,1.8404907,1500,20191115,83400.0,81400.0,83000,81600.0,2,호텔신라
247510,-0.609756,-500,20191114,82500.0,81200.0,81500,81700.0,5,호텔신라
303347,0.0,0,20191113,83300.0,81300.0,82000,82000.0,3,호텔신라
338760,-0.243309,-200,20191112,82800.0,80300.0,82000,82000.0,5,호텔신라
213199,-0.8443908,-700,20191111,83400.0,81700.0,82200,83300.0,5,호텔신라
303579,0.0,0,20191108,84100.0,82200.0,82900,84100.0,3,호텔신라
438745,-0.7185628,-600,20191107,84100.0,82200.0,82900,83400.0,5,호텔신라
1049659,4.7678795,3800,20191106,83700.0,80300.0,83500,80500.0,2,호텔신라
398437,-0.8706467,-700,20191105,80600.0,78900.0,79700,80100.0,5,호텔신라
358250,1.6434892,1300,20191104,80500.0,79000.0,80400,79500.0,2,호텔신라
334562,2.0645161,1600,20191101,79500.0,77500.0,79100,78100.0,2,호텔신라
329097,-1.1479591,-900,20191031,79200.0,77500.0,77500,78400.0,5,호텔신라
919970,4.3941411,3300,20191030,78900.0,75500.0,78400,76000.0,2,호텔신라
707333,-1.4435695,-1100,20191029,76500.0,74900.0,75100,76300.0,5,호텔신라
1085951,-4.6307884,-3700,20191028,77800.0,75400.0,76200,77500.0,5,호텔신라
450092,1.1392405,900,20191025,81200.0,78900.0,79900,79300.0,2,호텔신라
285112,-0.6289308,-500,20191024,79400.0,77900.0,79000,79300.0,5,호텔신라
566459,1.532567,1200,20191023,80500.0,78400.0,79500,78700.0,2,호텔신라
271812,1.293661,1000,20191022,78500.0,77500.0,78300,77500.0,2,호텔신라
